,Province,U_R,COICOP,Products,Weights,Date,Index,Source
2744,0,1,03,Clothing and footwear,530.7676668306442,2021-10-10,132.2845158275379,Urban
2745,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2021-10-10,122.32538366516656,Urban
2746,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2021-10-10,125.47680691406484,Urban
2747,0,1,06,Health,132.54444317531355,2021-10-10,108.13786024470402,Urban
2748,0,1,07,Transport,1245.1702845755299,2021-10-10,131.9169004019879,Urban
2749,0,1,08,Communication,314.3098917023506,2021-10-10,105.78212294860154,Urban
2750,0,1,09,Recreation and culture,307.16719129739846,2021-10-10,128.23771004965724,Urban
2751,0,1,10,Education,274.8664135596747,2021-10-10,130.59075108857047,Urban
2752,0,1,11,Restaurants and hotels,882.054431118825,2021-10-10,110.37389798596419,Urban
2753,0,1,12,Miscellaneous goods and services,638.9197634176433,2021-10-10,116.19373444116948,Urban
2754,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2021-11-10,129.66065655278896,Urban
2755,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2021-11-10,139.1938194909124,Urban
2756,0,1,01.1.1,Bread and cereals,539.3638606485538,2021-11-10,130.68226328015572,Urban
2757,0,1,01.1.2,Meat,197.40035443603645,2021-11-10,163.16041281166903,Urban
2758,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2021-11-10,135.98682672909663,Urban
2759,0,1,01.1.7,Vegetables,885.603708112186,2021-11-10,133.54021027799286,Urban
2760,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2021-11-10,133.79458930895825,Urban
2761,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2021-11-10,177.07050375940022,Urban
2762,0,1,03,Clothing and footwear,530.7676668306442,2021-11-10,132.64920377803358,Urban
2763,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2021-11-10,122.57168928881816,Urban
2764,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2021-11-10,127.33105448923293,Urban
2765,0,1,06,Health,132.54444317531355,2021-11-10,108.64983515045945,Urban
2766,0,1,07,Transport,1245.1702845755299,2021-11-10,132.21082723170727,Urban
2767,0,1,08,Communication,314.3098917023506,2021-11-10,105.78212294860154,Urban
2768,0,1,09,Recreation and culture,307.16719129739846,2021-11-10,129.1314591624386,Urban
2769,0,1,10,Education,274.8664135596747,2021-11-10,130.59075108857047,Urban
2770,0,1,11,Restaurants and hotels,882.054431118825,2021-11-10,111.3395892622595,Urban
2771,0,1,12,Miscellaneous goods and services,638.9197634176433,2021-11-10,116.43469827760562,Urban
2772,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2021-12-10,129.7057705272615,Urban
2773,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2021-12-10,138.31136793626413,Urban
2774,0,1,01.1.1,Bread and cereals,539.3638606485538,2021-12-10,133.95541310061677,Urban
2775,0,1,01.1.2,Meat,197.40035443603645,2021-12-10,163.46178516594642,Urban
2776,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2021-12-10,127.45604879105888,Urban
2777,0,1,01.1.7,Vegetables,885.603708112186,2021-12-10,127.61820005498927,Urban
2778,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2021-12-10,135.08769099399802,Urban
2779,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2021-12-10,176.5458138270143,Urban
2780,0,1,03,Clothing and footwear,530.7676668306442,2021-12-10,133.4263666405187,Urban
2781,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2021-12-10,122.68318959901742,Urban
2782,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2021-12-10,129.7756379185602,Urban
2783,0,1,06,Health,132.54444317531355,2021-12-10,108.7718681980185,Urban
2784,0,1,07,Transport,1245.1702845755299,2021-12-10,133.06904236935253,Urban
2785,0,1,08,Communication,314.3098917023506,2021-12-10,105.78212294860154,Urban
2786,0,1,09,Recreation and culture,307.16719129739846,2021-12-10,130.32958589397225,Urban
2787,0,1,10,Education,274.8664135596747,2021-12-10,130.59075108857047,Urban
2788,0,1,11,Restaurants and hotels,882.054431118825,2021-12-10,111.44296048119557,Urban
2789,0,1,12,Miscellaneous goods and services,638.9197634176433,2021-12-10,116.51702486736917,Urban
2790,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-01-10,132.40200478575608,Urban
2791,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-01-10,145.42646284605252,Urban
2792,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-01-10,136.75849603883492,Urban
2793,0,1,01.1.2,Meat,197.40035443603645,2022-01-10,165.02677033057458,Urban
2794,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-01-10,128.56009221513952,Urban
2795,0,1,01.1.7,Vegetables,885.603708112186,2022-01-10,142.70810222259274,Urban
2796,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-01-10,134.98711892083034,Urban
2797,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-01-10,180.0258994934349,Urban
2798,0,1,03,Clothing and footwear,530.7676668306442,2022-01-10,133.81308283219994,Urban
2799,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-01-10,123.7131705886525,Urban
2800,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-01-10,131.04430604220457,Urban
2801,0,1,06,Health,132.54444317531355,2022-01-10,108.7408965163091,Urban
2802,0,1,07,Transport,1245.1702845755299,2022-01-10,133.99677923358578,Urban
2803,0,1,08,Communication,314.3098917023506,2022-01-10,105.78212294860154,Urban
2804,0,1,09,Recreation and culture,307.16719129739846,2022-01-10,135.5586891801947,Urban
2805,0,1,10,Education,274.8664135596747,2022-01-10,130.59745379261602,Urban
2806,0,1,11,Restaurants and hotels,882.054431118825,2022-01-10,111.70472746455872,Urban
2807,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-01-10,116.75350675104914,Urban
2808,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-02-10,134.75045451891938,Urban
2809,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-02-10,150.79933821037804,Urban
2810,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-02-10,139.09349312647595,Urban
2811,0,1,01.1.2,Meat,197.40035443603645,2022-02-10,164.71002998962769,Urban
2812,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-02-10,126.39626601405165,Urban
2813,0,1,01.1.7,Vegetables,885.603708112186,2022-02-10,155.64520936624822,Urban
2814,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-02-10,135.05468695769582,Urban
2815,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-02-10,180.2739668192481,Urban
2816,0,1,03,Clothing and footwear,530.7676668306442,2022-02-10,134.79500418379965,Urban
2817,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-02-10,126.20823913791348,Urban
2818,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-02-10,130.75146907994662,Urban
2819,0,1,06,Health,132.54444317531355,2022-02-10,109.01179001262551,Urban
2820,0,1,07,Transport,1245.1702845755299,2022-02-10,134.3965471968882,Urban
2821,0,1,08,Communication,314.3098917023506,2022-02-10,105.78212294860154,Urban
2822,0,1,09,Recreation and culture,307.16719129739846,2022-02-10,135.5766302389926,Urban
2823,0,1,10,Education,274.8664135596747,2022-02-10,130.59745379261602,Urban
2824,0,1,11,Restaurants and hotels,882.054431118825,2022-02-10,114.33590866812962,Urban
2825,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-02-10,116.99621943963528,Urban
2826,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-03-10,138.8780404558313,Urban
2827,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-03-10,158.47997072219465,Urban
2828,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-03-10,142.92634371999034,Urban
2829,0,1,01.1.2,Meat,197.40035443603645,2022-03-10,165.60763559825307,Urban
2830,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-03-10,127.51763795224261,Urban
2831,0,1,01.1.7,Vegetables,885.603708112186,2022-03-10,160.6930702497891,Urban
2832,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-03-10,135.64998615658672,Urban
2833,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-03-10,180.93383754712818,Urban
2834,0,1,03,Clothing and footwear,530.7676668306442,2022-03-10,135.3922581044514,Urban
2835,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-03-10,131.11192122434167,Urban
2836,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-03-10,131.6064791134305,Urban
2837,0,1,06,Health,132.54444317531355,2022-03-10,109.04107491038766,Urban
2838,0,1,07,Transport,1245.1702845755299,2022-03-10,134.5899331997711,Urban
2839,0,1,08,Communication,314.3098917023506,2022-03-10,105.78212294860154,Urban
2840,0,1,09,Recreation and culture,307.16719129739846,2022-03-10,136.56887697402033,Urban
2841,0,1,10,Education,274.8664135596747,2022-03-10,130.59745379261602,Urban
2842,0,1,11,Restaurants and hotels,882.054431118825,2022-03-10,123.5683654411046,Urban
2843,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-03-10,117.33758948543479,Urban
2844,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-04-10,142.20278138678788,Urban
2845,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-04-10,167.24756272080577,Urban
2846,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-04-10,148.46382788934864,Urban
2847,0,1,01.1.2,Meat,197.40035443603645,2022-04-10,170.58912889355432,Urban
2848,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-04-10,129.19837299223246,Urban
2849,0,1,01.1.7,Vegetables,885.603708112186,2022-04-10,170.2087057286791,Urban
2850,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-04-10,136.6266970196656,Urban
2851,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-04-10,183.191485560919,Urban
2852,0,1,03,Clothing and footwear,530.7676668306442,2022-04-10,136.6718081410076,Urban
2853,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-04-10,131.61476665010017,Urban
2854,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-04-10,132.56656965909542,Urban
2855,0,1,06,Health,132.54444317531355,2022-04-10,109.07660895055864,Urban
2856,0,1,07,Transport,1245.1702845755299,2022-04-10,138.9851364462699,Urban
2857,0,1,08,Communication,314.3098917023506,2022-04-10,105.78212294860154,Urban
2858,0,1,09,Recreation and culture,307.16719129739846,2022-04-10,136.6664453639302,Urban
2859,0,1,10,Education,274.8664135596747,2022-04-10,130.59745379261602,Urban
2860,0,1,11,Restaurants and hotels,882.054431118825,2022-04-10,123.87756347866708,Urban
2861,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-04-10,118.20826646113443,Urban
2862,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-05-10,144.92668200943464,Urban
2863,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-05-10,175.52663774853917,Urban
2864,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-05-10,155.60201120598285,Urban
2865,0,1,01.1.2,Meat,197.40035443603645,2022-05-10,172.3742096305987,Urban
2866,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-05-10,131.92675570853393,Urban
2867,0,1,01.1.7,Vegetables,885.603708112186,2022-05-10,180.58854156063296,Urban
2868,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-05-10,136.8374621867405,Urban
2869,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-05-10,183.5683193874209,Urban
2870,0,1,03,Clothing and footwear,530.7676668306442,2022-05-10,138.18757981045513,Urban
2871,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-05-10,131.22835686563405,Urban
2872,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-05-10,133.5324826993791,Urban
2873,0,1,06,Health,132.54444317531355,2022-05-10,109.19759840493974,Urban
2874,0,1,07,Transport,1245.1702845755299,2022-05-10,140.35728536017348,Urban
2875,0,1,08,Communication,314.3098917023506,2022-05-10,106.62378388476166,Urban
2876,0,1,09,Recreation and culture,307.16719129739846,2022-05-10,137.74899816555205,Urban
2877,0,1,10,Education,274.8664135596747,2022-05-10,130.51888371843827,Urban
2878,0,1,11,Restaurants and hotels,882.054431118825,2022-05-10,123.99999327954247,Urban
2879,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-05-10,121.03398523125162,Urban
2880,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-06-10,146.03060083734485,Urban
2881,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-06-10,175.34164361766554,Urban
2882,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-06-10,159.92204919938882,Urban
2883,0,1,01.1.2,Meat,197.40035443603645,2022-06-10,181.36261475440125,Urban
2884,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-06-10,134.3640522006092,Urban
2885,0,1,01.1.7,Vegetables,885.603708112186,2022-06-10,187.72013976620156,Urban
2886,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-06-10,137.3233870638273,Urban
2887,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-06-10,184.269835212593,Urban
2888,0,1,03,Clothing and footwear,530.7676668306442,2022-06-10,140.6205990027778,Urban
2889,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-06-10,131.31932894089013,Urban
2890,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-06-10,137.0143213913789,Urban
2891,0,1,06,Health,132.54444317531355,2022-06-10,109.15957095433595,Urban
2892,0,1,07,Transport,1245.1702845755299,2022-06-10,144.59728255827275,Urban
2893,0,1,08,Communication,314.3098917023506,2022-06-10,108.13872952632144,Urban
2894,0,1,09,Recreation and culture,307.16719129739846,2022-06-10,138.88534088650596,Urban
2895,0,1,10,Education,274.8664135596747,2022-06-10,130.51888371843827,Urban
2896,0,1,11,Restaurants and hotels,882.054431118825,2022-06-10,124.37758532033175,Urban
2897,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-06-10,124.45665762762779,Urban
2898,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-07-10,148.44115495064383,Urban
2899,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-07-10,180.411880857278,Urban
2900,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-07-10,163.69946736966472,Urban
2901,0,1,01.1.2,Meat,197.40035443603645,2022-07-10,183.88900056412078,Urban
2902,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-07-10,136.07349735897304,Urban
2903,0,1,01.1.7,Vegetables,885.603708112186,2022-07-10,201.00809893110926,Urban
2904,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-07-10,144.81719663274856,Urban
2905,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-07-10,193.34435196421154,Urban
2906,0,1,03,Clothing and footwear,530.7676668306442,2022-07-10,142.0878711215869,Urban
2907,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-07-10,130.54301332944505,Urban
2908,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-07-10,142.39537567145803,Urban
2909,0,1,06,Health,132.54444317531355,2022-07-10,109.11617395702204,Urban
2910,0,1,07,Transport,1245.1702845755299,2022-07-10,145.65607001200632,Urban
2911,0,1,08,Communication,314.3098917023506,2022-07-10,108.13872952632144,Urban
2912,0,1,09,Recreation and culture,307.16719129739846,2022-07-10,138.8251179587216,Urban
2913,0,1,10,Education,274.8664135596747,2022-07-10,130.51888371843827,Urban
2914,0,1,11,Restaurants and hotels,882.054431118825,2022-07-10,127.57147788050797,Urban
2915,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-07-10,125.50291563354277,Urban
2916,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-08-10,149.20044870698158,Urban
2917,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-08-10,180.93181142399013,Urban
2918,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-08-10,165.12547987188762,Urban
2919,0,1,01.1.2,Meat,197.40035443603645,2022-08-10,185.4237975801586,Urban
2920,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-08-10,138.37648386774518,Urban
2921,0,1,01.1.7,Vegetables,885.603708112186,2022-08-10,202.98949256357787,Urban
2922,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-08-10,150.3012089156737,Urban
2923,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-08-10,194.92229207245907,Urban
2924,0,1,03,Clothing and footwear,530.7676668306442,2022-08-10,142.9206858990345,Urban
2925,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-08-10,130.89705237020286,Urban
2926,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-08-10,144.00328695300138,Urban
2927,0,1,06,Health,132.54444317531355,2022-08-10,109.06590950509154,Urban
2928,0,1,07,Transport,1245.1702845755299,2022-08-10,147.71074935578423,Urban
2929,0,1,08,Communication,314.3098917023506,2022-08-10,108.28571261008037,Urban
2930,0,1,09,Recreation and culture,307.16719129739846,2022-08-10,138.52859760113336,Urban
2931,0,1,10,Education,274.8664135596747,2022-08-10,130.51888371843827,Urban
2932,0,1,11,Restaurants and hotels,882.054431118825,2022-08-10,128.7688243801522,Urban
2933,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-08-10,125.70483739634943,Urban
2934,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-09-10,152.40450200016446,Urban
2935,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-09-10,189.63583612510484,Urban
2936,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-09-10,176.7133114314928,Urban
2937,0,1,01.1.2,Meat,197.40035443603645,2022-09-10,186.71754849032806,Urban
2938,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-09-10,166.41445569773342,Urban
2939,0,1,01.1.7,Vegetables,885.603708112186,2022-09-10,216.24781043285452,Urban
2940,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-09-10,154.69785751430246,Urban
2941,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-09-10,195.3929385045734,Urban
2942,0,1,03,Clothing and footwear,530.7676668306442,2022-09-10,144.54232429993385,Urban
2943,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-09-10,131.49416261767593,Urban
2944,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-09-10,144.62393478243627,Urban
2945,0,1,06,Health,132.54444317531355,2022-09-10,109.28387604172032,Urban
2946,0,1,07,Transport,1245.1702845755299,2022-09-10,150.4193923384678,Urban
2947,0,1,08,Communication,314.3098917023506,2022-09-10,108.57477437451831,Urban
2948,0,1,09,Recreation and culture,307.16719129739846,2022-09-10,142.27921932551135,Urban
2949,0,1,10,Education,274.8664135596747,2022-09-10,130.55243039952745,Urban
2950,0,1,11,Restaurants and hotels,882.054431118825,2022-09-10,129.70326286785647,Urban
2951,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-09-10,126.3293425155407,Urban
2952,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-10-10,156.53323739274313,Urban
2953,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-10-10,199.77002791682438,Urban
2954,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-10-10,182.11360957319252,Urban
2955,0,1,01.1.2,Meat,197.40035443603645,2022-10-10,187.12997360871302,Urban
2956,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-10-10,171.90401327383404,Urban
2957,0,1,01.1.7,Vegetables,885.603708112186,2022-10-10,238.6589986322079,Urban
2958,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-10-10,159.9410993747325,Urban
2959,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-10-10,202.19727152035094,Urban
2960,0,1,03,Clothing and footwear,530.7676668306442,2022-10-10,145.55949391721228,Urban
2961,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-10-10,133.19654803957854,Urban
2962,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-10-10,145.89970447980508,Urban
2963,0,1,06,Health,132.54444317531355,2022-10-10,109.26261582352208,Urban
2964,0,1,07,Transport,1245.1702845755299,2022-10-10,149.8091966963424,Urban
2965,0,1,08,Communication,314.3098917023506,2022-10-10,108.57477437451831,Urban
2966,0,1,09,Recreation and culture,307.16719129739846,2022-10-10,149.28806097614,Urban
2967,0,1,10,Education,274.8664135596747,2022-10-10,141.29961512963118,Urban
2968,0,1,11,Restaurants and hotels,882.054431118825,2022-10-10,130.9137733059526,Urban
2969,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-10-10,126.8950123139273,Urban
2970,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-11-10,157.80845344566993,Urban
2971,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-11-10,202.3460845865841,Urban
2972,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-11-10,185.4059025090811,Urban
2973,0,1,01.1.2,Meat,197.40035443603645,2022-11-10,186.54654618696307,Urban
2974,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-11-10,170.19453181566152,Urban
2975,0,1,01.1.7,Vegetables,885.603708112186,2022-11-10,243.68115509426656,Urban
2976,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-11-10,163.80785463916493,Urban
2977,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-11-10,211.13549202293993,Urban
2978,0,1,03,Clothing and footwear,530.7676668306442,2022-11-10,146.11757775607467,Urban
2979,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-11-10,133.4079109187676,Urban
2980,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-11-10,146.64711411128212,Urban
2981,0,1,06,Health,132.54444317531355,2022-11-10,109.20677908335536,Urban
2982,0,1,07,Transport,1245.1702845755299,2022-11-10,150.32495481530526,Urban
2983,0,1,08,Communication,314.3098917023506,2022-11-10,108.57477437451831,Urban
2984,0,1,09,Recreation and culture,307.16719129739846,2022-11-10,152.19147956754233,Urban
2985,0,1,10,Education,274.8664135596747,2022-11-10,141.29961512963118,Urban
2986,0,1,11,Restaurants and hotels,882.054431118825,2022-11-10,130.31502336764336,Urban
2987,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-11-10,126.0993397031806,Urban
2988,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2022-12-10,157.763375748781,Urban
2989,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2022-12-10,199.6443371122545,Urban
2990,0,1,01.1.1,Bread and cereals,539.3638606485538,2022-12-10,190.276569024188,Urban
2991,0,1,01.1.2,Meat,197.40035443603645,2022-12-10,188.26231662399024,Urban
2992,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2022-12-10,164.55212160968446,Urban
2993,0,1,01.1.7,Vegetables,885.603708112186,2022-12-10,230.3451569147663,Urban
2994,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2022-12-10,164.75423123093867,Urban
2995,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2022-12-10,217.51454858268488,Urban
2996,0,1,03,Clothing and footwear,530.7676668306442,2022-12-10,147.6441856225943,Urban
2997,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2022-12-10,133.80766489055742,Urban
2998,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2022-12-10,147.0896579351337,Urban
2999,0,1,06,Health,132.54444317531355,2022-12-10,109.33513513662884,Urban
3000,0,1,07,Transport,1245.1702845755299,2022-12-10,150.18344319089664,Urban
3001,0,1,08,Communication,314.3098917023506,2022-12-10,108.57477437451831,Urban
3002,0,1,09,Recreation and culture,307.16719129739846,2022-12-10,153.46504330845593,Urban
3003,0,1,10,Education,274.8664135596747,2022-12-10,141.29961512963118,Urban
3004,0,1,11,Restaurants and hotels,882.054431118825,2022-12-10,133.01532778391388,Urban
3005,0,1,12,Miscellaneous goods and services,638.9197634176433,2022-12-10,125.16232147592353,Urban
3006,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2023-01-10,159.7933127239802,Urban
3007,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2023-01-10,205.03169852787775,Urban
3008,0,1,01.1.1,Bread and cereals,539.3638606485538,2023-01-10,191.91463918577264,Urban
3009,0,1,01.1.2,Meat,197.40035443603645,2023-01-10,187.45074700943022,Urban
3010,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2023-01-10,159.73191221424497,Urban
3011,0,1,01.1.7,Vegetables,885.603708112186,2023-01-10,241.72987606371206,Urban
3012,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2023-01-10,169.364318320362,Urban
3013,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2023-01-10,221.49629926523568,Urban
3014,0,1,03,Clothing and footwear,530.7676668306442,2023-01-10,148.29592349225157,Urban
3015,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2023-01-10,134.00112152646045,Urban
3016,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2023-01-10,148.11094146305334,Urban
3017,0,1,06,Health,132.54444317531355,2023-01-10,109.37525807942296,Urban
3018,0,1,07,Transport,1245.1702845755299,2023-01-10,150.93604643126227,Urban
3019,0,1,08,Communication,314.3098917023506,2023-01-10,108.57477437451831,Urban
3020,0,1,09,Recreation and culture,307.16719129739846,2023-01-10,154.16530007613426,Urban
3021,0,1,10,Education,274.8664135596747,2023-01-10,141.31252756224612,Urban
3022,0,1,11,Restaurants and hotels,882.054431118825,2023-01-10,134.42961866478504,Urban
3023,0,1,12,Miscellaneous goods and services,638.9197634176433,2023-01-10,125.43886255174645,Urban
3024,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2023-02-10,162.72619193822396,Urban
3025,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2023-02-10,214.67695274751077,Urban
3026,0,1,01.1.1,Bread and cereals,539.3638606485538,2023-02-10,190.47700520257158,Urban
3027,0,1,01.1.2,Meat,197.40035443603645,2023-02-10,187.84086818061036,Urban
3028,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2023-02-10,158.16636051717867,Urban
3029,0,1,01.1.7,Vegetables,885.603708112186,2023-02-10,270.9949523272312,Urban
3030,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2023-02-10,170.8713895344854,Urban
3031,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2023-02-10,222.0296089091246,Urban
3032,0,1,03,Clothing and footwear,530.7676668306442,2023-02-10,148.4847032302526,Urban
3033,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2023-02-10,135.18287747424503,Urban
3034,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2023-02-10,148.4277485589622,Urban
3035,0,1,06,Health,132.54444317531355,2023-02-10,109.36833014864742,Urban
3036,0,1,07,Transport,1245.1702845755299,2023-02-10,150.72108386415923,Urban
3037,0,1,08,Communication,314.3098917023506,2023-02-10,108.57477437451831,Urban
3038,0,1,09,Recreation and culture,307.16719129739846,2023-02-10,154.14328468481582,Urban
3039,0,1,10,Education,274.8664135596747,2023-02-10,141.31880614486604,Urban
3040,0,1,11,Restaurants and hotels,882.054431118825,2023-02-10,134.4757476950926,Urban
3041,0,1,12,Miscellaneous goods and services,638.9197634176433,2023-02-10,125.87945125141957,Urban
